Year,Rk,Name,YoB,Votes,X.vote,HOFm,HOFs,Yrs,WAR,WAR7,JAWS,Jpos,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS.Plus,W,L,ERA,ERA.Plus,WHIP,G.1,GS,SV,IP,H.1,HR.1,BB.1,SO,PosSummary,Runoff,Special,NumBallots,VeteransCommittee,NegroLeagues,position,method
1938,21,Joe McGinnity,2nd,36,13.70%,164,50,10,54.7,47.4,51.1,57.9,477,1297,109,251,0,90,26,34,0.194,0.221,0.225,0.446,28,246,142,2.66,120,1.188,465,381,24,3441.1,3276,52,812,1068,*1/O45,0,0,262,1,0,P,4
1938,22,Chief Bender,3rd,33,12.60%,119,51,16,46.6,33.5,40.1,57.9,507,1147,102,243,6,116,20,75,0.212,0.266,0.28,0.546,66,212,127,2.46,112,1.113,459,334,34,3017,2645,40,712,1711,*1/3O45,0,0,262,1,0,P,4
1938,23,Home Run Baker,3rd,32,12.20%,81,33,13,59.5,44.6,52.1,53.4,1575,5984,887,1838,96,987,235,473,0.307,0.363,0.442,0.805,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*5,0,0,262,0,0,3B,0
1938,24,Johnny Kling,3rd,26,9.90%,24,24,13,22.9,21.1,22,40.7,1261,4246,475,1154,20,515,124,281,0.272,0.319,0.357,0.676,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*2/O356,0,0,262,0,0,C,0
1938,25,Hugh Duffy,2nd,24,9.20%,155,55,17,40.1,29.2,34.6,54.8,1737,7044,1554,2293,106,1302,574,664,0.326,0.386,0.451,0.837,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O/64532,0,0,262,1,0,OF,4
1938,26,Hughie Jennings,2nd,23,8.80%,88,34,18,39.7,37.5,38.6,52.1,1284,4895,992,1526,18,840,359,347,0.312,0.391,0.406,0.797,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*6*34/O5,0,0,262,1,0,SS,4
1938,27,Addie Joss,2nd,18,6.90%,89,47,9,41.4,36.3,38.8,57.9,296,817,46,118,1,51,10,54,0.144,0.198,0.188,0.387,20,160,97,1.89,142,0.968,286,260,5,2327,1888,19,364,920,1/3O5,0,0,262,1,0,P,4
1938,28,Wilbert Robinson,2nd,17,6.50%,25,24,17,11.5,10.9,11.2,40.7,1371,5075,637,1388,18,722,196,286,0.273,0.316,0.346,0.662,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*23/O,0,0,262,1,0,C,4
1938,29,Joe Tinker,2nd,16,6.10%,24,20,15,50.4,31.5,41,52.1,1806,6441,774,1690,31,783,336,416,0.262,0.308,0.353,0.661,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*65/4O,0,0,262,1,0,SS,4
1938,30,Harry Heilmann,2nd,14,5.30%,188,57,17,67.3,44.6,55.9,55.4,2147,7787,1291,2660,183,1539,113,856,0.342,0.41,0.52,0.93,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O*3/4,0,0,262,0,0,OF,0
1938,31,Nap Rucker,3rd,12,4.60%,40,23,10,45.7,43.6,44.7,57.9,336,805,44,157,1,44,2,22,0.195,0.216,0.226,0.443,33,134,134,2.42,119,1.175,336,274,14,2375.1,2089,41,701,1217,*1,0,0,262,0,0,P,0
1938,32,Sam Crawford,3rd,11,4.20%,118,53,19,69.9,37.6,53.8,55.4,2517,9570,1391,2961,97,1525,367,760,0.309,0.362,0.452,0.814,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O3,0,0,262,1,0,OF,4
1938,33,Lou Criger,3rd,11,4.20%,11,20,16,9.1,8.9,9,40.7,1012,3202,337,709,11,342,58,309,0.221,0.295,0.29,0.584,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*2/35O,0,0,262,0,0,C,0
1938,34,Babe Adams,2nd,11,4.20%,72,39,19,50.5,39.5,45,57.9,482,1019,79,216,3,75,1,53,0.212,0.252,0.281,0.532,50,194,140,2.76,118,1.092,482,354,15,2995.1,2841,67,430,1036,*1,0,0,262,0,0,P,0
1938,35,Rube Marquard,3rd,10,3.80%,84,31,18,29.1,27.6,28.4,57.9,536,1107,63,198,1,64,6,33,0.179,0.207,0.202,0.41,17,201,177,3.08,103,1.237,536,407,19,3306.2,3233,107,858,1593,*1,0,0,262,1,0,P,4
1938,36,Clark Griffith,2nd,10,3.80%,90,39,21,58.1,46.3,52.2,57.9,485,1380,202,321,8,166,22,166,0.233,0.318,0.31,0.628,70,237,146,3.31,121,1.313,453,372,8,3385.2,3670,76,774,955,*1/O6345,0,0,262,1,0,P,4
1938,37,Dazzy Vance,3rd,10,3.80%,89,35,16,58,48,53,57.9,442,971,68,146,7,75,1,79,0.15,0.219,0.198,0.417,10,197,140,3.24,125,1.23,442,349,11,2966.2,2809,132,840,2045,*1,0,0,262,0,0,P,0
1938,38,Edd Roush,3rd,9,3.40%,72,36,18,43,30.4,36.7,54.8,1967,7363,1099,2376,68,981,268,484,0.323,0.369,0.446,0.815,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O/34,0,0,262,1,0,OF,4
1938,39,Fred Tenney,2nd,8,3.10%,36,25,17,40.8,27.2,34,51.5,1994,7595,1278,2231,22,688,285,874,0.294,0.371,0.358,0.73,110,0,0,4.5,86,3,1,0,0,2,5,0,1,0,*3O2/1,0,0,262,0,0,1B,0
1938,40,Hank Gowdy,2nd,8,3.10%,6,25,17,17.1,13,15,40.7,1050,2735,270,738,21,322,59,311,0.27,0.351,0.358,0.709,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*23,0,0,262,0,0,C,0
1938,41,Amos Rusie,2nd,8,3.10%,186,42,10,65.6,63.4,64.5,57.9,487,1730,209,429,8,176,25,27,0.248,0.262,0.32,0.582,62,246,174,3.07,129,1.349,463,427,5,3778.2,3389,75,1707,1950,*1/O3,0,0,262,1,0,P,4
1938,42,Nick Altrock,2nd,7,2.70%,31,18,19,8.6,11,9.8,57.9,230,550,52,97,2,27,5,29,0.176,0.232,0.207,0.439,40,83,75,2.67,96,1.141,218,161,7,1514,1455,16,272,425,1/3O,0,0,262,0,0,P,0
1938,43,Jimmy Archer,2nd,7,2.70%,0,1,12,4.5,5.1,4.8,40.7,847,2646,247,660,16,296,36,124,0.249,0.288,0.333,0.621,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*23/45O,0,0,262,0,0,C,0
1938,44,Bobby Wallace,2nd,7,2.70%,30,30,25,66,39.8,52.9,52.1,2383,8618,1057,2309,34,1121,201,774,0.268,0.332,0.358,0.69,105,24,22,3.87,125,1.555,57,48,1,402,469,6,156,120,*6*514/O3,0,0,262,1,0,SS,4
1938,45,Bill Terry,2nd,7,2.70%,169,42,14,52.1,39.9,46,51.5,1721,6428,1120,2193,154,1078,56,537,0.341,0.393,0.506,0.899,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3/O,0,0,262,0,0,1B,0
1938,46,Earle Combs,2nd,7,2.70%,94,37,12,40,32.5,36.3,54.8,1455,5746,1186,1866,58,632,98,670,0.325,0.397,0.462,0.859,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O,0,0,262,1,0,OF,4
1938,47,Zack Wheat,2nd,7,2.70%,98,48,19,56.9,33.5,45.2,50.7,2410,9106,1289,2884,132,1248,205,650,0.317,0.367,0.45,0.817,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O,0,0,262,1,0,OF,4
1938,48,Smoky Joe Wood,2nd,6,2.30%,68,39,14,37.7,32.8,35.3,57.9,697,1952,266,553,23,325,23,208,0.283,0.357,0.411,0.768,110,117,57,2.03,147,1.087,225,158,10,1434.1,1138,10,421,989,*O1/43,0,0,262,0,0,OF,0
1938,49,Max Carey,2nd,6,2.30%,76,36,20,51.1,32.2,41.6,54.8,2476,9363,1545,2665,70,800,738,1040,0.285,0.361,0.386,0.747,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O,0,0,262,1,0,OF,4
1938,50,Art Nehf,2nd,5,1.90%,70,32,15,27.4,21.3,24.4,57.9,464,915,90,192,8,76,7,86,0.21,0.281,0.279,0.56,57,184,120,3.2,105,1.239,451,320,13,2707.2,2715,107,640,844,*1/O,0,0,262,0,0,P,0
1938,51,Mike Donlin,2nd,5,1.90%,64,32,12,28.6,25.6,27.1,50.7,1049,3854,669,1282,51,543,213,312,0.333,0.386,0.468,0.854,144,0,1,7.16,57,1.837,4,1,0,16.1,16,1,14,6,*O3/16,0,0,262,0,0,OF,0
1938,52,Duffy Lewis,2nd,5,1.90%,19,12,11,17.9,18.6,18.2,50.7,1459,5351,612,1518,38,793,113,352,0.284,0.333,0.384,0.717,108,0,0,18,25,3,1,0,0,1,3,0,0,1,*O/51,0,0,262,0,0,OF,0
1938,53,Harry Hooper,2nd,4,1.50%,38,34,17,49.4,28.4,38.9,55.4,2309,8785,1429,2466,75,817,375,1136,0.281,0.368,0.387,0.755,114,0,0,0,NA,1.5,1,0,0,2,2,0,1,0,*O/1,0,0,262,1,0,OF,4
1938,54,Larry Doyle,2nd,4,1.50%,60,28,14,42.6,28.4,35.5,54.4,1766,6509,960,1887,74,793,298,625,0.29,0.357,0.408,0.765,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*4,0,0,262,0,0,2B,0
1938,55,Stuffy McInnis,2nd,4,1.50%,43,23,19,29.6,22.8,26.2,51.5,2128,7822,872,2405,20,1062,172,380,0.307,0.343,0.381,0.723,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*36/54O,0,0,262,0,0,1B,0
1938,56,Bill Carrigan,2nd,4,1.50%,6,2,10,10.9,10.7,10.8,40.7,709,1970,194,506,6,235,37,206,0.257,0.334,0.314,0.648,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*2/3,0,0,262,0,0,C,0
1938,57,Bill Dinneen,1st,4,1.50%,56,24,12,37.5,34.4,35.9,57.9,417,1143,99,219,1,60,29,80,0.192,0.252,0.219,0.471,37,170,177,3.01,107,1.231,391,352,7,3074.2,2957,78,829,1127,*1/O3,0,0,262,0,0,P,0
1938,58,Pie Traynor,2nd,3,1.10%,96,43,17,33.8,24.4,29.1,53.4,1941,7559,1183,2416,58,1273,158,472,0.32,0.362,0.435,0.797,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*56/3,0,0,262,0,0,3B,0
1938,59,George Burns,2nd,3,1.10%,56,27,15,37.8,31.6,34.7,50.7,1853,7241,1188,2077,41,611,383,872,0.287,0.366,0.384,0.749,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O/5,0,0,262,0,0,OF,0
1938,60,Art Fletcher,2nd,3,1.10%,18,17,13,45.1,35,40,52.1,1533,5541,684,1534,32,675,160,203,0.277,0.319,0.365,0.684,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*654,0,0,262,0,0,SS,0
1938,61,Kid Nichols,1st,3,1.10%,228,69,15,111.6,72.4,92,57.9,650,2090,273,472,16,278,19,137,0.226,0.277,0.3,0.577,55,361,208,2.96,140,1.224,621,562,17,5067.1,4929,156,1272,1881,*1/O3,0,0,262,1,0,P,4
1938,62,Heinie Groh,2nd,3,1.10%,24,24,16,46.3,34.2,40.2,53.4,1676,6074,918,1774,26,566,180,696,0.292,0.373,0.384,0.757,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*5*4/6,0,0,262,0,0,3B,0
1938,63,Dickey Kerr,2nd,3,1.10%,22,12,4,9.1,9.1,9.1,57.9,143,275,40,60,0,21,4,28,0.218,0.295,0.284,0.579,54,53,34,3.84,99,1.388,140,83,6,811.1,876,24,250,235,1,0,0,262,0,0,P,0
1938,64,Jack Barry,1st,3,1.10%,28,14,11,23.3,22.6,22.9,52.1,1223,4146,532,1009,10,429,153,396,0.243,0.321,0.303,0.624,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*6*4/5,0,0,262,0,0,SS,0
1938,65,Casey Stengel,1st,2,0.80%,4,15,14,18.5,16.2,17.4,55.4,1277,4288,575,1219,60,535,131,437,0.284,0.356,0.41,0.766,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O,0,0,262,1,0,OF,4
1938,66,Ossee Schrecongost,2nd,2,0.80%,5,1,11,11.7,12.3,12,40.7,895,3057,304,829,9,338,52,102,0.271,0.297,0.345,0.642,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*23/O46,0,0,262,0,0,C,0
1938,67,Joe Judge,2nd,2,0.80%,32,32,20,42.2,24.5,33.3,51.5,2171,7898,1184,2352,71,1034,213,965,0.298,0.378,0.42,0.798,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3/O,0,0,262,0,0,1B,0
1938,68,Eppa Rixey,2nd,2,0.80%,75,35,21,51.7,32.2,42,57.9,694,1522,95,291,3,111,2,49,0.191,0.221,0.224,0.445,22,266,251,3.15,115,1.272,692,554,14,4494.2,4633,93,1082,1350,*1,0,0,262,1,0,P,4
1938,69,Everett Scott,2nd,2,0.80%,29,14,13,12.6,13.5,13.1,52.1,1654,5837,552,1455,20,551,69,243,0.249,0.281,0.315,0.596,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*6/54,0,0,262,0,0,SS,0
1938,70,Gavvy Cravath,2nd,2,0.80%,50,23,11,31,28.3,29.7,55.4,1220,3951,575,1134,119,719,89,561,0.287,0.38,0.478,0.858,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O/3,0,0,262,0,0,OF,0
1938,71,Bill Bradley,3rd,2,0.80%,16,11,14,34.6,33.3,33.9,53.4,1461,5430,754,1471,34,552,181,290,0.271,0.317,0.371,0.688,108,0,0,0,NA,4,1,0,0,1,4,0,0,0,*56/341,0,0,262,0,0,3B,0
1938,72,Roger Peckinpaugh,2nd,2,0.80%,48,26,17,40.6,27.1,33.8,52.1,2012,7233,1006,1876,48,739,205,814,0.259,0.336,0.335,0.672,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*6/3,0,0,262,0,0,SS,0
1938,73,Eddie Foster,1st,2,0.80%,0,13,13,21.2,19.2,20.2,53.4,1500,5652,732,1490,6,451,195,528,0.264,0.329,0.326,0.655,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*54/6,0,0,262,0,0,3B,0
1938,74,Sherry Magee,2nd,2,0.80%,60,35,16,55.8,36.8,46.3,50.7,2087,7441,1112,2169,83,1176,441,736,0.291,0.364,0.427,0.79,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O36/45,0,0,262,0,0,OF,0
1938,75,Dave Bancroft,2nd,2,0.80%,84,29,16,46.5,35.2,40.9,52.1,1913,7182,1048,2004,32,591,145,827,0.279,0.355,0.358,0.714,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*6/45O,0,0,262,1,0,SS,4
1938,76,Kid Elberfeld,3rd,2,0.80%,5,20,14,30.4,22.2,26.3,52.1,1292,4561,647,1235,10,535,213,427,0.271,0.355,0.339,0.694,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*654,0,0,262,0,0,SS,0
1938,77,Jack Coombs,2nd,2,0.80%,95,30,14,26.7,27.2,26.9,57.9,460,1110,123,261,4,100,21,59,0.235,0.278,0.295,0.573,74,158,110,2.78,99,1.239,354,268,8,2320,2034,38,841,1052,*1O/3,0,0,262,0,0,P,0
1938,78,Jack Chesbro,2nd,2,0.80%,100,40,11,39,38.5,38.8,57.9,393,1103,85,217,5,82,5,25,0.197,0.216,0.267,0.483,44,198,132,2.68,111,1.152,392,332,5,2896.2,2647,39,690,1265,*1/3O,0,0,262,1,0,P,4
1938,79,Jesse Burkett,2nd,2,0.80%,191,56,16,60.5,35.6,48,50.7,2067,8426,1720,2850,75,952,389,1029,0.338,0.415,0.446,0.861,140,3,11,5.56,63,1.935,23,14,0,123,144,3,94,84,*O/1456,0,0,262,1,0,OF,4
1938,80,Red Murray,2nd,1,0.40%,7,11,11,14.7,14.4,14.6,55.4,1264,4334,555,1170,37,579,321,299,0.27,0.323,0.379,0.702,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O/24,0,0,262,0,0,OF,0
1938,81,Cy Williams,1st,1,0.40%,44,31,19,34.7,24.1,29.4,54.8,2002,6780,1024,1981,251,1005,115,690,0.292,0.365,0.47,0.835,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O,0,0,262,0,0,OF,0
1938,82,Eddie Grant,1st,1,0.40%,0,1,10,3.4,5,4.2,53.4,990,3385,399,844,5,277,153,233,0.249,0.3,0.295,0.595,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*564/3,0,0,262,0,0,3B,0
1938,83,Bill Dahlen,1st,1,0.40%,94,48,21,70.9,38.7,54.8,52.1,2444,9036,1590,2461,84,1234,548,1064,0.272,0.358,0.382,0.74,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*65O/4,0,0,262,0,0,SS,0
1938,84,Red Faber,2nd,1,0.40%,89,37,20,58.4,37.4,47.9,57.9,670,1269,98,170,3,70,7,169,0.134,0.24,0.161,0.401,10,254,213,3.15,119,1.302,669,483,28,4086.2,4106,111,1213,1471,*1,0,0,262,1,0,P,4
1938,85,Sam Rice,1st,1,0.40%,128,51,20,48,28.5,38.2,55.4,2404,9269,1514,2987,34,1078,351,708,0.322,0.374,0.427,0.801,112,1,1,2.52,117,1.271,9,3,0,39.1,31,0,19,12,*O/1,0,0,262,1,0,OF,4
1938,86,Stan Coveleski,1st,1,0.40%,109,38,14,55.8,47,51.4,57.9,451,1058,70,168,1,81,0,53,0.159,0.202,0.205,0.407,9,215,142,2.89,127,1.251,450,385,21,3082,3055,66,802,981,*1/O,0,0,262,1,0,P,4
1938,87,Hans Lobert,2nd,1,0.40%,2,16,14,21,19,20,53.4,1317,4563,640,1252,32,482,316,395,0.274,0.337,0.366,0.703,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*56/O4,0,0,262,0,0,3B,0
1938,88,Andy Coakley,1st,1,0.40%,17,16,9,7.1,9,8.1,57.9,150,359,14,42,0,6,1,17,0.117,0.157,0.131,0.288,-10,58,59,2.35,112,1.245,150,124,3,1072.1,1021,9,314,428,1,0,0,262,0,0,P,0
1938,89,Jake Daubert,2nd,1,0.40%,70,27,15,36.8,24.5,30.7,51.5,2014,7673,1117,2326,56,722,251,623,0.303,0.36,0.401,0.76,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3,0,0,262,0,0,1B,0
1938,90,Doc Crandall,1st,1,0.40%,25,24,10,20.3,20.1,20.2,57.9,500,887,109,253,9,126,9,118,0.285,0.372,0.398,0.77,120,102,62,2.92,105,1.239,302,134,25,1546.2,1538,52,379,606,*14/6O3,0,0,262,0,0,P,0
1938,91,Gabby Street,2nd,1,0.40%,0,0,8,3.3,4.1,3.7,40.7,504,1501,98,312,2,105,17,119,0.208,0.273,0.256,0.529,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*2,0,0,262,0,0,C,0
1938,92,Marty Bergen,2nd,1,0.40%,10,3,4,-0.5,-0.5,-0.5,40.7,344,1278,180,339,10,176,24,52,0.265,0.299,0.347,0.646,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*2/3O,0,0,262,0,0,C,0
1938,93,Herman Long,2nd,1,0.40%,88,41,16,33.4,23.3,28.3,52.1,1875,7678,1456,2129,91,1055,537,612,0.277,0.335,0.383,0.718,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*64/O35,0,0,262,0,0,SS,0
1938,94,Burleigh Grimes,2nd,1,0.40%,115,38,19,50.2,40.7,45.5,57.9,632,1535,157,380,2,168,15,69,0.248,0.282,0.306,0.588,58,270,212,3.53,108,1.365,616,497,18,4180,4412,148,1295,1512,*1,0,0,262,1,0,P,4
1938,95,Elmer Flick,1st,1,0.40%,64,31,13,50.2,39.4,44.8,55.4,1483,5597,950,1752,48,756,330,597,0.313,0.389,0.445,0.834,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O/4,0,0,262,1,0,OF,4
1938,96,Joe Dugan,2nd,1,0.40%,22,13,14,6.1,7.9,7,53.4,1447,5410,665,1516,42,571,37,250,0.28,0.317,0.372,0.689,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*564/O,0,0,262,0,0,3B,0
1938,97,Dolf Luque,2nd,1,0.40%,44,23,20,45.8,34.7,40.3,57.9,559,1043,96,237,5,90,7,70,0.227,0.283,0.291,0.573,53,194,179,3.24,118,1.288,550,367,28,3220.1,3231,113,918,1130,*1/5O,0,0,262,0,0,P,0
1938,98,Chief Zimmer,1st,1,0.40%,15,24,19,20.7,13.7,17.2,40.7,1280,4546,617,1225,26,625,151,390,0.269,0.339,0.369,0.708,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*2/3O56,0,0,262,0,0,C,0
1938,99,Jimmy Sheckard,1st,1,0.40%,44,29,17,46.7,31.7,39.2,50.7,2122,7605,1296,2084,56,813,465,1135,0.274,0.375,0.378,0.753,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O/5643,0,0,262,0,0,OF,0
1938,100,Bob Meusel,2nd,1,0.40%,76,31,11,24.2,21.1,22.7,55.4,1407,5475,826,1693,156,1067,143,375,0.309,0.356,0.497,0.852,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O5/3,0,0,262,0,0,OF,0
1938,101,Charlie Irwin,1st,1,0.40%,3,5,10,7,7.9,7.4,53.4,991,3685,556,986,16,493,180,287,0.268,0.331,0.345,0.676,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*56/4O3,0,0,262,0,0,3B,0
1938,102,Howard Ehmke,1st,1,0.40%,32,12,15,33.5,29.8,31.6,57.9,429,1009,71,210,0,73,5,26,0.208,0.228,0.258,0.486,29,166,166,3.75,104,1.388,427,338,14,2820.2,2873,103,1042,1030,*1,0,0,262,0,0,P,0
1938,103,Bucky Harris,1st,1,0.40%,12,18,12,12,12.8,12.4,54.4,1263,4736,722,1297,9,506,167,472,0.274,0.352,0.354,0.706,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*4/65O,0,0,262,1,0,2B,4
1938,104,Urban Shocker,1st,1,0.40%,65,33,13,54.9,42,48.5,57.9,412,798,89,167,1,70,1,139,0.209,0.334,0.249,0.584,55,187,117,3.17,124,1.255,412,317,25,2681.2,2709,130,657,983,*1,0,0,262,0,0,P,0
1938,105,Clyde Milan,1st,1,0.40%,24,23,16,36.2,26.1,31.1,54.8,1982,7359,1004,2100,17,617,495,685,0.285,0.353,0.353,0.706,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O,0,0,262,0,0,OF,0
1938,106,Ray Chapman,1st,1,0.40%,20,25,9,27,25.4,26.2,52.1,1051,3785,671,1053,17,364,238,452,0.278,0.358,0.377,0.735,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*645/O,0,0,262,0,0,SS,0
1938,107,Kid Gleason,2nd,1,0.40%,11,17,22,35.5,34.7,35.1,57.9,1968,7459,1022,1946,15,824,329,501,0.261,0.311,0.318,0.628,78,138,131,3.79,104,1.447,299,266,6,2389.1,2552,76,906,744,*41O/653,0,0,262,0,0,2B,0
1938,108,Ira Thomas,1st,1,0.40%,6,0,10,5.4,5.8,5.6,40.7,484,1352,124,327,3,155,20,82,0.242,0.296,0.308,0.604,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*2/3,0,0,262,0,0,C,0
1938,109,Hub Perdue,1st,1,0.40%,2,6,5,0.1,0.1,0.1,57.9,161,300,20,42,0,10,0,12,0.14,0.173,0.15,0.323,-8,51,64,3.85,85,1.346,161,122,7,918.1,1037,43,199,317,1,0,0,262,0,0,P,0
1938,110,Bill Donovan,2nd,1,0.40%,90,34,18,39.4,32.7,36.1,57.9,459,1302,142,251,7,93,36,77,0.193,0.241,0.249,0.49,49,185,139,2.69,106,1.245,378,327,8,2964.2,2631,30,1059,1552,*1O/346,0,0,262,0,0,P,0
1938,111,Arlie Latham,1st,1,0.40%,49,25,17,27.5,23.8,25.6,53.4,1629,6832,1481,1836,27,563,742,589,0.269,0.334,0.341,0.676,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*5/4O623,0,0,262,0,0,3B,0
1938,112,Pat Moran,2nd,1,0.40%,0,0,14,5.6,7,6.3,40.7,818,2634,198,618,18,262,55,142,0.235,0.283,0.312,0.595,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*25/3O64,0,0,262,0,0,C,0
1938,113,Walton Cruise,1st,1,0.40%,2,7,10,7.4,9.2,8.3,50.7,736,2321,293,644,30,272,49,238,0.277,0.348,0.386,0.733,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O/3,0,0,262,0,0,OF,0
1938,114,Fielder Jones,1st,1,0.40%,32,23,15,40.2,27.2,33.7,54.8,1788,6747,1180,1920,21,631,359,817,0.285,0.368,0.347,0.715,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O/6,0,0,262,0,0,OF,0
1938,115,Firpo Marberry,1st,1,0.40%,48,24,14,27.4,23.9,25.6,32.3,551,668,60,128,1,65,2,22,0.192,0.224,0.237,0.461,20,148,88,3.63,116,1.323,551,186,101,2067.1,2049,96,686,822,*1,0,0,262,0,0,P,0
1938,116,Wilbur Cooper,1st,1,0.40%,76,33,15,51.8,40.5,46.2,57.9,521,1227,111,293,6,106,12,47,0.239,0.269,0.309,0.578,61,216,178,2.89,116,1.226,517,406,14,3480,3415,103,853,1252,*1/O,0,0,262,0,0,P,0
1938,117,Buck Herzog,1st,1,0.40%,5,15,13,25.4,21.1,23.3,52.1,1493,5284,705,1370,20,445,320,427,0.259,0.329,0.335,0.664,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*4*5*6O/3,0,0,262,0,0,2B,0
1938,118,Jake Stahl,1st,1,0.40%,5,4,9,14.3,14.9,14.6,51.5,981,3425,405,894,31,437,178,221,0.261,0.323,0.382,0.706,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3O/2,0,0,262,0,0,1B,0
1938,119,Ginger Beaumont,1st,1,0.40%,68,25,12,28.3,25,26.7,54.8,1463,5660,955,1759,39,617,254,425,0.311,0.362,0.393,0.755,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O/3,0,0,262,0,0,OF,0
